"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-20","2.3"," 0947"," 1713","0.3","5.0","51.0",,"3.9","-1.1",,"  160","   50","4.0","7.6","    1",,,,,,"    1","    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-21","3.4"," 1532"," 2258","9.1","51.0","51.0",,"2.2","0.6",,"   40","   30","5.8","7.6","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-22","4.7"," 1209"," 0150","3.6","28.0","102.0",,"0.6","-1.7",,"   20","   50","7.2","11.2","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-23","2.9"," 2047"," 2112","0.0","0.0","76.0",,"0.6","-5.6",,"  260","  250","6.3","8.0","    1",,,,,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-24","5.4"," 1638"," 1642","8.6","91.0","76.0",,"-1.7","-6.1",,"  330","  360","9.8","12.5","    1","    1",,,,,,,,,"    1",,,"    1",,"    1",,,"    1",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-25","5.3"," 1519"," 0718","0.0","0.0","127.0",,"-2.2","-7.8",,"  310","  360","8.0","12.5",,,,,,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-26","5.9"," 1552"," 1551","0.0","0.0","127.0",,"-0.6","-8.3",,"  320","  320","9.8","11.6",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-27","5.1"," 1556"," 1555","0.0","3.0","102.0",,"1.1","-2.2",,"  330","  320","8.0","10.7","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-02-28","3.2"," 0831"," 1244","0.0","0.0","102.0",,"3.3","0.0",,"  350","   50","5.4","10.7","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-01","3.4"," 1719"," 1512","0.0","0.0","76.0",,"2.2","-2.8",,"   50","   30","6.3","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-02","3.8"," 1501"," 1107","0.0","0.0","76.0",,"0.6","-5.0",,"   20","   30","6.7","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-03","3.8"," 0243"," 1150","0.0","0.0","76.0",,"3.9","-4.4",,"  340","   40","6.3","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-04","3.0"," 1612"," 1550","0.0","0.0","51.0",,"5.6","-5.6",,"   50","   40","6.7","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-05","3.0"," 0956"," 1231","0.0","0.0","25.0",,"3.3","-5.0",,"   50","   60","7.2","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-06","1.5"," 1300"," 1300","0.0","0.0","0.0",,"7.2","-6.7",,"  210","  210","5.4","6.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-07","1.7"," 1253"," 1116","0.8","0.0","0.0",,"7.8","-3.3",,"  200","  200","5.4","6.3","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-08","1.0"," 2323"," 2323","0.0","0.0","0.0",,"6.7","0.6",,"   60","   60","3.6","8.9","    1","    1",,,,,"    1","    1","    1",,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-09","2.9"," 2333"," 1230","0.3","0.0","0.0",,"10.6","0.0",,"  120","   60","5.8","13.4","    1","    1",,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-10","3.6"," 1503"," 1503","1.8","0.0","0.0",,"16.7","7.8",,"  210","  190","7.6","9.8","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-11","4.2"," 1455"," 1505","8.6","0.0","0.0",,"15.6","6.7",,"  130","  140","8.9","10.7","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-12","3.8"," 2247"," 2306","0.3","0.0","0.0",,"12.8","4.4",,"   30","   40","9.8","17.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-13","7.2"," 0149"," 0148","15.5","0.0","0.0",,"7.2","5.0",,"   40","   40","11.2","16.5","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-14","7.4"," 1340"," 1129","0.0","0.0","0.0",,"10.0","4.4",,"   40","   30","11.6","15.6","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-15","3.4"," 1520"," 1447","0.0","0.0","0.0",,"8.9","3.9",,"   30","   40","7.6","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-16","2.0"," 1527"," 1804","0.0","0.0","0.0",,"16.1","1.7",,"   60","   50","4.5","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-17","1.7"," 1500"," 1449","0.0","0.0","0.0",,"17.2","0.0",,"   80","   50","4.5","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-18","4.3"," 1520"," 1501","0.0","0.0","0.0",,"16.1","5.0",,"  250","  240","9.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-19","5.1"," 1922"," 1934","0.0","0.0","0.0",,"18.3","3.9",,"   30","   30","10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-20","7.0"," 1257"," 0157","10.7","46.0","0.0",,"3.9","-0.6",,"   40","   30","10.7","14.3","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-21","6.1"," 1402"," 1209","0.5","0.0","0.0",,"5.6","0.6",,"   30","   50","9.8","15.6","    1",,,"    1","    1",,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-22","5.7"," 1703"," 1421","0.0","0.0","0.0",,"9.4","1.1",,"   20","   30","9.4","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-23","2.0"," 1501"," 1618","0.0","0.0","0.0",,"15.0","-2.2",,"  100","   80","5.8","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-24","2.2"," 1340"," 1713","0.0","0.0","0.0",,"11.7","1.7",,"  110","   40","5.4","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-25","8.0"," 1238"," 1252","0.8","0.0","0.0",,"8.3","-1.7",,"   20","   10","16.1","19.2",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-26","4.3"," 0011"," 1300","0.0","0.0","0.0",,"5.0","-2.8",,"   20","   60","9.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-27","4.2"," 1744"," 1419","0.3","0.0","0.0",,"10.0","-0.6",,"   70","   80","6.7","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-28","6.3"," 1256"," 1341","0.0","0.0","0.0",,"11.1","2.8",,"   20","   20","11.6","14.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-29","3.1"," 0738"," 0940","0.0","0.0","0.0",,"7.8","-1.1",,"   10","   50","5.8","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-30","4.9"," 2338"," 1529","0.0","0.0","0.0",,"17.8","-1.7",,"  190","  180","8.9","11.6","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-03-31","6.6"," 1524"," 1527","0.0","0.0","0.0",,"25.0","10.6",,"  190","  210","12.5","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-01","6.8"," 1542"," 1351","0.0","0.0","0.0",,"28.3","12.2",,"  190","  190","13.4","17.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-02","7.9"," 1326"," 1451","0.0","0.0","0.0",,"27.2","15.0",,"  190","  190","16.1","21.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-03","5.3"," 1452"," 1509","4.6","0.0","0.0",,"15.0","9.4",,"  270","  270","10.7","13.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-04","6.1"," 1443"," 1448","20.3","0.0","0.0",,"24.4","3.9",,"  200","  200","15.6","20.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-05","3.8"," 2145"," 2144","20.8","0.0","0.0",,"22.2","10.0",,"  310","  320","21.0","30.4","    1",,"    1",,"    1",,,"    1",,"    1",,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-06","3.9"," 1535"," 1602","9.4","0.0","0.0",,"24.4","8.3",,"  220","  230","11.2","13.9","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-07","5.1"," 1744"," 1743","3.3","0.0","0.0",,"9.4","2.8",,"   20","   20","10.7","12.5","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-08","5.2"," 0723"," 1451","0.0","0.0","0.0",,"4.4","1.1",,"  310","  350","9.8","13.0","    1",,,,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-09","3.4"," 1220"," 1219","0.0","0.0","0.0",,"13.3","-1.1",,"  280","  290","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-10","5.1"," 1239"," 1221","0.0","0.0","0.0",,"23.3","3.3",,"  220","  210","11.6","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-11","3.6"," 1416"," 1245","0.0","0.0","0.0",,"17.2","6.7",,"   70","   60","6.7","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-12","5.1"," 2313"," 1955","0.3","0.0","0.0",,"21.1","6.7",,"  100","   50","8.9","12.5",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-13","5.4"," 2212"," 1250","0.0","0.0","0.0",,"17.2","8.9",,"  120","   70","8.0","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-14","3.8"," 1750"," 1439","0.0","0.0","0.0",,"26.7","7.8",,"  110","  160","7.6","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-15","5.7"," 1531"," 1015","0.0","0.0","0.0",,"27.8","16.1",,"  240","  250","10.7","14.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-16","5.8"," 1617"," 1409","0.0","0.0","0.0",,"20.0","3.9",,"  330","  320","11.2","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-17","5.1"," 1343"," 1403","0.0","0.0","0.0",,"15.0","2.8",,"  320","  330","11.2","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-18","3.8"," 1646"," 1216","0.0","0.0","0.0",,"11.1","2.2",,"   40","   50","7.2","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-19","2.8"," 1629"," 1547","0.0","0.0","0.0",,"13.3","1.7",,"   50","   40","6.3","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-20","1.7"," 1354"," 1428","0.0","0.0","0.0",,"17.8","3.3",,"   70","   60","6.3","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-21","4.7"," 2047"," 1338","0.0","0.0","0.0",,"16.7","5.0",,"   40","   50","9.4","13.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-22","3.2"," 1736"," 2156","0.0","0.0","0.0",,"15.6","3.3",,"   70","   50","5.8","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-23","3.5"," 2358"," 2358","1.8","0.0","0.0",,"17.2","5.0",,"  110","  110","8.9","10.7","    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-24","5.4"," 2053"," 2053","6.6","0.0","0.0",,"15.6","10.6",,"  100","   90","11.6","13.9","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-25","6.0"," 1552"," 1545","7.9","0.0","0.0",,"15.6","8.3",,"   30","   40","10.3","13.4","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-26","6.6"," 2258"," 1157","0.0","0.0","0.0",,"17.2","8.3",,"   20","   40","9.8","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-27","5.4"," 0734"," 1005","0.0","0.0","0.0",,"10.6","2.8",,"   40","   40","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-28","2.1"," 1744"," 1829","0.0","0.0","0.0",,"17.8","0.6",,"  100","   80","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-29","8.2"," 1532"," 1538","0.0","0.0","0.0",,"26.1","7.8",,"  180","  190","16.5","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-04-30","8.1"," 1720"," 1722","1.5","0.0","0.0",,"27.2","16.7",,"  190","  190","13.9","17.4","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-01","4.2"," 1520"," 1520","2.8","0.0","0.0",,"21.1","14.4",,"  240","  230","8.9","11.2","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-02","2.7"," 2221"," 2220","23.6","0.0","0.0",,"20.6","11.7",,"  280","  280","7.2","9.8","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-03","4.2"," 1419"," 1606","0.0","0.0","0.0",,"22.2","10.0",,"  230","  290","9.4","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-04","6.4"," 1750"," 1725","0.0","0.0","0.0",,"26.1","10.0",,"  220","  230","12.5","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-05","5.7"," 1550"," 1610","0.0","0.0","0.0",,"22.2","13.3",,"  290","  250","11.2","14.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-06","4.1"," 1627"," 2025","0.3","0.0","0.0",,"17.2","7.8",,"   50","   60","7.6","10.7","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-07","5.9"," 0811"," 0811","18.3","0.0","0.0",,"15.0","7.2",,"  120","  130","14.3","17.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-08","6.8"," 0235"," 0235","0.5","0.0","0.0",,"10.0","5.6",,"  280","  270","13.4","17.4","    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-09","2.9"," 1712"," 1712","0.0","0.0","0.0",,"14.4","3.3",,"  100","   70","6.3","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-10","6.4"," 2343"," 2344","0.0","0.0","0.0",,"14.4","5.0",,"  120","  130","13.4","16.1",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-11","4.4"," 0008"," 0025","24.6","0.0","0.0",,"11.1","6.7",,"  120","  110","13.0","16.5","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-12","4.7"," 2044"," 2326","3.0","0.0","0.0",,"10.6","6.7",,"  100","   60","9.4","11.2","    1","    1","    1",,"    1",,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-13","5.5"," 1606"," 1605","37.8","0.0","0.0",,"22.8","8.9",,"  260","  270","11.6","17.0","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-14","5.0"," 1503"," 1002","0.0","0.0","0.0",,"18.9","8.3",,"  280","  260","10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-15","2.6"," 1806",,"0.0","0.0","0.0",,"16.1","6.1",,"   40",,"5.8",,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-16","4.5"," 1753"," 1532","0.0","0.0","0.0",,"18.9","5.0",,"   50","   60","8.0","15.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-17","4.4"," 1745"," 1443","0.3","0.0","0.0",,"14.4","10.0",,"   20","   50","7.6","11.6",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-18","4.4"," 1054"," 1053","0.0","0.0","0.0",,"18.3","7.8",,"   40","   40","13.4","17.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-19","2.9"," 1022"," 1104","0.0","0.0","0.0",,"23.3","6.7",,"   40","   50","7.2","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-20","3.5"," 1222"," 1221","1.3","0.0","0.0",,"23.3","8.3",,"  110","  110","9.8","11.6",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-21","2.8"," 1559"," 1559","5.3","0.0","0.0",,"22.8","13.3",,"  150","  150","8.0","9.8","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-22","2.4"," 1634"," 1504","0.0","0.0","0.0",,"23.3","14.4",,"  130","  100","6.7","8.9","    1","    1",,,,,"    1","    1","    1",,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-23","4.5"," 1436"," 1456","0.0","0.0","0.0",,"31.7","16.7",,"  190","  190","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-24","3.7"," 1834"," 1713","0.0","0.0","0.0",,"32.8","21.1",,"  100","   80","7.2","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-25","3.5"," 1502"," 1440","0.0","0.0","0.0",,"31.1","20.6",,"  120","  130","8.0","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-26","2.0"," 1520"," 1519","0.0","0.0","0.0",,"30.6","18.9",,"  280","  280","9.4","13.4",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-27","4.8"," 1533"," 1508","0.0","0.0","0.0",,"25.0","16.1",,"   40","   50","8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-28","3.8"," 1723"," 1719","0.0","0.0","0.0",,"26.1","13.9",,"   40","   50","7.6","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-29","2.6"," 1649"," 1546","0.0","0.0","0.0",,"30.0","15.0",,"   60","   50","5.8","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-30","2.6"," 1559"," 1641","0.0","0.0","0.0",,"32.8","16.1",,"  200","  160","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-05-31","2.1"," 0955"," 0951","6.6","0.0","0.0",,"27.2","18.9",,"  340","  330","13.9","20.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-01","2.7"," 1522"," 1520","0.0","0.0","0.0",,"29.4","17.2",,"  220","  240","7.6","9.8","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-02","3.9"," 1945"," 1800","25.9","0.0","0.0",,"25.0","13.9",,"  340","   70","7.6","10.7","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-03","3.5"," 1152"," 0205","0.0","0.0","0.0",,"21.7","13.3",,"   40","   70","4.9","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-04","4.4"," 1430"," 1409","0.0","0.0","0.0",,"28.3","13.9",,"  220","  230","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-05","3.5"," 2107"," 2106","3.8","0.0","0.0",,"26.1","15.6",,"   10","   10","13.9","17.4","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-06","5.0"," 1659"," 1659","0.0","0.0","0.0",,"24.4","12.8",,"  320","  320","13.0","16.1",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-07","3.1"," 1322"," 1549","0.0","0.0","0.0",,"21.1","12.2",,"   80","   70","6.3","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-08","4.5"," 1327"," 1326","11.4","0.0","0.0",,"19.4","14.4",,"  130","  120","9.8","12.5","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-09","4.8"," 1558"," 1556","0.0","0.0","0.0",,"28.3","18.3",,"  280","  280","10.3","14.8","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-10","3.0"," 1829"," 1958","0.0","0.0","0.0",,"25.0","14.4",,"   70","   60","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2010-06-11","4.7"," 1455"," 1452","0.5","0.0","0.0",,"31.7","17.8",,"  190","  200","11.6","15.6","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,,
